"date";"price";"instrument"
"2019-09-05";"355,05";"Novo Nordisk B A/S"
"2019-09-06";"357,35";"Novo Nordisk B A/S"
"2019-09-09";"342,15";"Novo Nordisk B A/S"
"2019-09-10";"332,35";"Novo Nordisk B A/S"
"2019-09-11";"342,6";"Novo Nordisk B A/S"
"2019-09-12";"342,25";"Novo Nordisk B A/S"
"2019-09-13";"336,65";"Novo Nordisk B A/S"
"2019-09-16";"334,0";"Novo Nordisk B A/S"
"2019-09-17";"344,3";"Novo Nordisk B A/S"
"2019-09-18";"345,75";"Novo Nordisk B A/S"
"2019-09-19";"349,45";"Novo Nordisk B A/S"
"2019-09-20";"358,5";"Novo Nordisk B A/S"
"2019-09-23";"360,2";"Novo Nordisk B A/S"
"2019-09-24";"360,4";"Novo Nordisk B A/S"
"2019-09-25";"359,25";"Novo Nordisk B A/S"
"2019-09-26";"358,05";"Novo Nordisk B A/S"
"2019-09-27";"354,7";"Novo Nordisk B A/S"
"2019-10-01";"346,25";"Novo Nordisk B A/S"
"2019-10-02";"338,55";"Novo Nordisk B A/S"
"2019-10-03";"341,5";"Novo Nordisk B A/S"
"2019-10-04";"347,9";"Novo Nordisk B A/S"
"2019-10-07";"352,85";"Novo Nordisk B A/S"
"2019-10-08";"350,6";"Novo Nordisk B A/S"
"2019-10-09";"349,9";"Novo Nordisk B A/S"
"2019-10-10";"349,3";"Novo Nordisk B A/S"
"2019-10-11";"347,15";"Novo Nordisk B A/S"
"2019-10-14";"354,45";"Novo Nordisk B A/S"
"2019-10-15";"355,15";"Novo Nordisk B A/S"
"2019-10-16";"354,4";"Novo Nordisk B A/S"
"2019-10-17";"355,6";"Novo Nordisk B A/S"
"2019-10-18";"350,6";"Novo Nordisk B A/S"
"2019-10-21";"352,9";"Novo Nordisk B A/S"
"2019-10-22";"360,9";"Novo Nordisk B A/S"
"2019-10-23";"359,7";"Novo Nordisk B A/S"
"2019-10-24";"364,6";"Novo Nordisk B A/S"
"2019-10-25";"364,05";"Novo Nordisk B A/S"
"2019-10-28";"367,25";"Novo Nordisk B A/S"
"2019-10-29";"367,3";"Novo Nordisk B A/S"
"2019-10-30";"371,7";"Novo Nordisk B A/S"
"2019-10-31";"365,85";"Novo Nordisk B A/S"
"2019-11-01";"378,9";"Novo Nordisk B A/S"
"2019-11-04";"380,5";"Novo Nordisk B A/S"
"2019-11-05";"381,0";"Novo Nordisk B A/S"
"2019-11-06";"381,15";"Novo Nordisk B A/S"
"2019-11-07";"379,0";"Novo Nordisk B A/S"
"2019-11-08";"389,0";"Novo Nordisk B A/S"
"2019-11-11";"389,0";"Novo Nordisk B A/S"
"2019-11-12";"388,95";"Novo Nordisk B A/S"
"2019-11-13";"391,8";"Novo Nordisk B A/S"
"2019-11-14";"388,95";"Novo Nordisk B A/S"
"2019-11-15";"390,45";"Novo Nordisk B A/S"
"2019-11-18";"383,25";"Novo Nordisk B A/S"
"2019-11-19";"384,5";"Novo Nordisk B A/S"
"2019-11-20";"368,75";"Novo Nordisk B A/S"
"2019-11-21";"362,8";"Novo Nordisk B A/S"
"2019-11-22";"368,0";"Novo Nordisk B A/S"
"2019-11-25";"380,35";"Novo Nordisk B A/S"
"2019-11-26";"381,8";"Novo Nordisk B A/S"
"2019-11-27";"381,75";"Novo Nordisk B A/S"
"2019-11-28";"383,45";"Novo Nordisk B A/S"
"2019-11-29";"381,2";"Novo Nordisk B A/S"
"2019-12-02";"377,1";"Novo Nordisk B A/S"
"2019-12-03";"381,5";"Novo Nordisk B A/S"
"2019-12-04";"386,0";"Novo Nordisk B A/S"
"2019-12-05";"385,5";"Novo Nordisk B A/S"
"2019-12-06";"383,95";"Novo Nordisk B A/S"
"2019-12-09";"384,65";"Novo Nordisk B A/S"
"2019-12-10";"383,4";"Novo Nordisk B A/S"
"2019-12-11";"382,4";"Novo Nordisk B A/S"
"2019-12-12";"381,45";"Novo Nordisk B A/S"
"2019-12-13";"383,0";"Novo Nordisk B A/S"
"2019-12-16";"391,7";"Novo Nordisk B A/S"
"2019-12-17";"390,1";"Novo Nordisk B A/S"
"2019-12-18";"380,85";"Novo Nordisk B A/S"
"2019-12-19";"384,95";"Novo Nordisk B A/S"
"2019-12-20";"391,25";"Novo Nordisk B A/S"
"2019-12-23";"390,9";"Novo Nordisk B A/S"
"2019-12-27";"391,45";"Novo Nordisk B A/S"
"2019-12-30";"386,65";"Novo Nordisk B A/S"
"2020-01-02";"388,7";"Novo Nordisk B A/S"
"2020-01-03";"383,2";"Novo Nordisk B A/S"
"2020-01-06";"382,05";"Novo Nordisk B A/S"
"2020-01-07";"381,7";"Novo Nordisk B A/S"
"2020-01-08";"382,5";"Novo Nordisk B A/S"
"2020-01-09";"387,9";"Novo Nordisk B A/S"
"2020-01-10";"397,3";"Novo Nordisk B A/S"
"2020-01-13";"397,05";"Novo Nordisk B A/S"
"2020-01-14";"398,6";"Novo Nordisk B A/S"
"2020-01-15";"418,65";"Novo Nordisk B A/S"
"2020-01-16";"410,2";"Novo Nordisk B A/S"
"2020-01-17";"413,55";"Novo Nordisk B A/S"
"2020-01-20";"414,3";"Novo Nordisk B A/S"
"2020-01-21";"412,9";"Novo Nordisk B A/S"
"2020-01-22";"413,2";"Novo Nordisk B A/S"
"2020-01-23";"415,65";"Novo Nordisk B A/S"
"2020-01-24";"418,85";"Novo Nordisk B A/S"
"2020-01-27";"408,1";"Novo Nordisk B A/S"
"2020-01-28";"408,4";"Novo Nordisk B A/S"
"2020-01-29";"414,0";"Novo Nordisk B A/S"
"2020-01-30";"410,7";"Novo Nordisk B A/S"
"2020-01-31";"412,5";"Novo Nordisk B A/S"
"2020-02-03";"413,9";"Novo Nordisk B A/S"
"2020-02-04";"415,95";"Novo Nordisk B A/S"
"2020-02-05";"435,0";"Novo Nordisk B A/S"
"2020-02-06";"439,5";"Novo Nordisk B A/S"
"2020-02-07";"432,55";"Novo Nordisk B A/S"
"2020-02-10";"432,65";"Novo Nordisk B A/S"
"2020-02-11";"434,0";"Novo Nordisk B A/S"
"2020-02-12";"433,35";"Novo Nordisk B A/S"
"2020-02-13";"431,7";"Novo Nordisk B A/S"
"2020-02-14";"436,05";"Novo Nordisk B A/S"
"2020-02-17";"438,6";"Novo Nordisk B A/S"
"2020-02-18";"442,45";"Novo Nordisk B A/S"
"2020-02-19";"444,0";"Novo Nordisk B A/S"
"2020-02-20";"442,65";"Novo Nordisk B A/S"
"2020-02-21";"438,7";"Novo Nordisk B A/S"
"2020-02-24";"426,2";"Novo Nordisk B A/S"
"2020-02-25";"421,8";"Novo Nordisk B A/S"
"2020-02-26";"420,45";"Novo Nordisk B A/S"
"2020-02-27";"412,5";"Novo Nordisk B A/S"
"2020-02-28";"395,8";"Novo Nordisk B A/S"
"2020-03-02";"402,85";"Novo Nordisk B A/S"
"2020-03-03";"419,25";"Novo Nordisk B A/S"
"2020-03-04";"428,2";"Novo Nordisk B A/S"
"2020-03-05";"423,6";"Novo Nordisk B A/S"
"2020-03-06";"409,3";"Novo Nordisk B A/S"
"2020-03-09";"396,25";"Novo Nordisk B A/S"
"2020-03-10";"390,9";"Novo Nordisk B A/S"
"2020-03-11";"387,0";"Novo Nordisk B A/S"
"2020-03-12";"362,0";"Novo Nordisk B A/S"
"2020-03-13";"363,4";"Novo Nordisk B A/S"
"2020-03-16";"365,0";"Novo Nordisk B A/S"
"2020-03-17";"370,85";"Novo Nordisk B A/S"
"2020-03-18";"363,15";"Novo Nordisk B A/S"
"2020-03-19";"365,0";"Novo Nordisk B A/S"
"2020-03-20";"359,35";"Novo Nordisk B A/S"
"2020-03-23";"352,0";"Novo Nordisk B A/S"
"2020-03-24";"355,0";"Novo Nordisk B A/S"
"2020-03-25";"364,65";"Novo Nordisk B A/S"
"2020-03-26";"384,0";"Novo Nordisk B A/S"
"2020-03-27";"382,75";"Novo Nordisk B A/S"
"2020-03-30";"404,85";"Novo Nordisk B A/S"
"2020-03-31";"409,15";"Novo Nordisk B A/S"
"2020-04-01";"414,9";"Novo Nordisk B A/S"
"2020-04-02";"408,35";"Novo Nordisk B A/S"
"2020-04-03";"417,3";"Novo Nordisk B A/S"
"2020-04-06";"417,75";"Novo Nordisk B A/S"
"2020-04-07";"409,0";"Novo Nordisk B A/S"
"2020-04-08";"406,45";"Novo Nordisk B A/S"
"2020-04-14";"407,05";"Novo Nordisk B A/S"
"2020-04-15";"410,5";"Novo Nordisk B A/S"
"2020-04-16";"422,3";"Novo Nordisk B A/S"
"2020-04-17";"431,05";"Novo Nordisk B A/S"
"2020-04-20";"441,3";"Novo Nordisk B A/S"
"2020-04-21";"441,65";"Novo Nordisk B A/S"
"2020-04-22";"444,7";"Novo Nordisk B A/S"
"2020-04-23";"446,4";"Novo Nordisk B A/S"
"2020-04-24";"446,45";"Novo Nordisk B A/S"
"2020-04-27";"445,45";"Novo Nordisk B A/S"
"2020-04-28";"448,0";"Novo Nordisk B A/S"
"2020-04-29";"432,05";"Novo Nordisk B A/S"
"2020-04-30";"434,3";"Novo Nordisk B A/S"
"2020-05-01";"431,4";"Novo Nordisk B A/S"
"2020-05-04";"431,9";"Novo Nordisk B A/S"
"2020-05-05";"430,1";"Novo Nordisk B A/S"
"2020-05-06";"432,7";"Novo Nordisk B A/S"
"2020-05-07";"432,0";"Novo Nordisk B A/S"
"2020-05-11";"439,0";"Novo Nordisk B A/S"
"2020-05-12";"435,8";"Novo Nordisk B A/S"
"2020-05-13";"435,8";"Novo Nordisk B A/S"
"2020-05-14";"439,15";"Novo Nordisk B A/S"
"2020-05-15";"439,5";"Novo Nordisk B A/S"
"2020-05-18";"438,65";"Novo Nordisk B A/S"
"2020-05-19";"444,4";"Novo Nordisk B A/S"
"2020-05-20";"447,5";"Novo Nordisk B A/S"
"2020-05-25";"448,45";"Novo Nordisk B A/S"
"2020-05-26";"435,5";"Novo Nordisk B A/S"
"2020-05-27";"419,4";"Novo Nordisk B A/S"
"2020-05-28";"439,05";"Novo Nordisk B A/S"
"2020-05-29";"436,25";"Novo Nordisk B A/S"
"2020-06-02";"433,85";"Novo Nordisk B A/S"
"2020-06-03";"430,3";"Novo Nordisk B A/S"
"2020-06-04";"429,5";"Novo Nordisk B A/S"
"2020-06-08";"424,5";"Novo Nordisk B A/S"
"2020-06-09";"428,25";"Novo Nordisk B A/S"
"2020-06-10";"436,8";"Novo Nordisk B A/S"
"2020-06-11";"435,7";"Novo Nordisk B A/S"
"2020-06-12";"432,1";"Novo Nordisk B A/S"
"2020-06-15";"429,4";"Novo Nordisk B A/S"
"2020-06-16";"432,0";"Novo Nordisk B A/S"
"2020-06-17";"444,9";"Novo Nordisk B A/S"
"2020-06-18";"438,45";"Novo Nordisk B A/S"
"2020-06-19";"449,3";"Novo Nordisk B A/S"
"2020-06-22";"444,85";"Novo Nordisk B A/S"
"2020-06-23";"451,35";"Novo Nordisk B A/S"
"2020-06-24";"443,05";"Novo Nordisk B A/S"
"2020-06-25";"442,7";"Novo Nordisk B A/S"
"2020-06-26";"440,0";"Novo Nordisk B A/S"
"2020-06-29";"434,85";"Novo Nordisk B A/S"
"2020-06-30";"429,4";"Novo Nordisk B A/S"
"2020-07-01";"433,1";"Novo Nordisk B A/S"
"2020-07-02";"439,7";"Novo Nordisk B A/S"
"2020-07-03";"436,6";"Novo Nordisk B A/S"
"2020-07-06";"436,5";"Novo Nordisk B A/S"
"2020-07-07";"430,8";"Novo Nordisk B A/S"
"2020-07-08";"433,5";"Novo Nordisk B A/S"
"2020-07-09";"432,8";"Novo Nordisk B A/S"
"2020-07-10";"431,85";"Novo Nordisk B A/S"
"2020-07-13";"434,5";"Novo Nordisk B A/S"
"2020-07-14";"424,65";"Novo Nordisk B A/S"
"2020-07-15";"433,35";"Novo Nordisk B A/S"
"2020-07-16";"430,05";"Novo Nordisk B A/S"
"2020-07-17";"435,4";"Novo Nordisk B A/S"
"2020-07-20";"448,0";"Novo Nordisk B A/S"
"2020-07-21";"446,0";"Novo Nordisk B A/S"
"2020-07-22";"439,75";"Novo Nordisk B A/S"
"2020-07-23";"432,55";"Novo Nordisk B A/S"
"2020-07-24";"424,35";"Novo Nordisk B A/S"
"2020-07-27";"427,05";"Novo Nordisk B A/S"
"2020-07-28";"430,1";"Novo Nordisk B A/S"
"2020-07-29";"421,75";"Novo Nordisk B A/S"
"2020-07-30";"421,7";"Novo Nordisk B A/S"
"2020-07-31";"416,9";"Novo Nordisk B A/S"
"2020-08-03";"414,6";"Novo Nordisk B A/S"
"2020-08-04";"410,25";"Novo Nordisk B A/S"
"2020-08-05";"407,8";"Novo Nordisk B A/S"
"2020-08-06";"400,4";"Novo Nordisk B A/S"
"2020-08-07";"406,75";"Novo Nordisk B A/S"
"2020-08-10";"408,7";"Novo Nordisk B A/S"
"2020-08-11";"417,0";"Novo Nordisk B A/S"
"2020-08-12";"427,1";"Novo Nordisk B A/S"
"2020-08-13";"421,6";"Novo Nordisk B A/S"
"2020-08-14";"415,25";"Novo Nordisk B A/S"
"2020-08-17";"421,85";"Novo Nordisk B A/S"
"2020-08-18";"416,25";"Novo Nordisk B A/S"
"2020-08-19";"418,4";"Novo Nordisk B A/S"
"2020-08-20";"417,0";"Novo Nordisk B A/S"
"2020-08-21";"418,15";"Novo Nordisk B A/S"
"2020-08-24";"416,25";"Novo Nordisk B A/S"
"2020-08-25";"419,25";"Novo Nordisk B A/S"
"2020-08-26";"417,85";"Novo Nordisk B A/S"
"2020-08-27";"418,15";"Novo Nordisk B A/S"
"2020-08-28";"413,4";"Novo Nordisk B A/S"
"2020-08-31";"413,15";"Novo Nordisk B A/S"
"2020-09-01";"411,75";"Novo Nordisk B A/S"
"2020-09-02";"413,95";"Novo Nordisk B A/S"
"2020-09-03";"413,95";"Novo Nordisk B A/S"
"2020-09-04";"408,9";"Novo Nordisk B A/S"
"2020-09-07";"413,8";"Novo Nordisk B A/S"
"2020-09-08";"410,65";"Novo Nordisk B A/S"
"2020-09-09";"419,7";"Novo Nordisk B A/S"
"2020-09-10";"415,2";"Novo Nordisk B A/S"
"2020-09-11";"418,2";"Novo Nordisk B A/S"
"2020-09-14";"419,5";"Novo Nordisk B A/S"
"2020-09-15";"427,9";"Novo Nordisk B A/S"
"2020-09-16";"430,3";"Novo Nordisk B A/S"
"2020-09-17";"435,15";"Novo Nordisk B A/S"
"2020-09-18";"435,0";"Novo Nordisk B A/S"
"2020-09-21";"434,95";"Novo Nordisk B A/S"
"2020-09-22";"437,2";"Novo Nordisk B A/S"
"2020-09-23";"445,5";"Novo Nordisk B A/S"
"2020-09-24";"437,3";"Novo Nordisk B A/S"
"2020-09-25";"439,4";"Novo Nordisk B A/S"
"2020-09-28";"442,2";"Novo Nordisk B A/S"
"2020-09-29";"444,3";"Novo Nordisk B A/S"
"2020-09-30";"439,35";"Novo Nordisk B A/S"
"2020-10-01";"440,15";"Novo Nordisk B A/S"
"2020-10-02";"436,5";"Novo Nordisk B A/S"
"2020-10-05";"442,0";"Novo Nordisk B A/S"
"2020-10-06";"438,45";"Novo Nordisk B A/S"
"2020-10-07";"434,25";"Novo Nordisk B A/S"
"2020-10-08";"439,35";"Novo Nordisk B A/S"
"2020-10-09";"453,8";"Novo Nordisk B A/S"
"2020-10-12";"464,35";"Novo Nordisk B A/S"
"2020-10-13";"465,95";"Novo Nordisk B A/S"
"2020-10-14";"457,5";"Novo Nordisk B A/S"
"2020-10-15";"447,15";"Novo Nordisk B A/S"
"2020-10-16";"452,1";"Novo Nordisk B A/S"
"2020-10-19";"451,15";"Novo Nordisk B A/S"
"2020-10-20";"451,0";"Novo Nordisk B A/S"
"2020-10-21";"446,35";"Novo Nordisk B A/S"
"2020-10-22";"444,1";"Novo Nordisk B A/S"
"2020-10-23";"445,25";"Novo Nordisk B A/S"
"2020-10-26";"438,95";"Novo Nordisk B A/S"
"2020-10-27";"430,75";"Novo Nordisk B A/S"
"2020-10-28";"421,5";"Novo Nordisk B A/S"
"2020-10-29";"425,05";"Novo Nordisk B A/S"
"2020-10-30";"410,55";"Novo Nordisk B A/S"
"2020-11-02";"416,7";"Novo Nordisk B A/S"
"2020-11-03";"416,95";"Novo Nordisk B A/S"
"2020-11-04";"443,3";"Novo Nordisk B A/S"
"2020-11-05";"451,7";"Novo Nordisk B A/S"
"2020-11-06";"445,35";"Novo Nordisk B A/S"
"2020-11-09";"429,9";"Novo Nordisk B A/S"
"2020-11-10";"421,6";"Novo Nordisk B A/S"
"2020-11-11";"427,05";"Novo Nordisk B A/S"
"2020-11-12";"430,4";"Novo Nordisk B A/S"
"2020-11-13";"429,0";"Novo Nordisk B A/S"
"2020-11-16";"423,3";"Novo Nordisk B A/S"
"2020-11-17";"420,85";"Novo Nordisk B A/S"
"2020-11-18";"420,2";"Novo Nordisk B A/S"
"2020-11-19";"421,95";"Novo Nordisk B A/S"
"2020-11-20";"426,9";"Novo Nordisk B A/S"
"2020-11-23";"421,4";"Novo Nordisk B A/S"
"2020-11-24";"412,8";"Novo Nordisk B A/S"
"2020-11-25";"411,4";"Novo Nordisk B A/S"
"2020-11-26";"414,75";"Novo Nordisk B A/S"
"2020-11-27";"419,25";"Novo Nordisk B A/S"
"2020-11-30";"419,7";"Novo Nordisk B A/S"
"2020-12-01";"417,0";"Novo Nordisk B A/S"
"2020-12-02";"420,65";"Novo Nordisk B A/S"
"2020-12-03";"412,85";"Novo Nordisk B A/S"
"2020-12-04";"415,1";"Novo Nordisk B A/S"
"2020-12-07";"419,0";"Novo Nordisk B A/S"
"2020-12-08";"421,55";"Novo Nordisk B A/S"
"2020-12-09";"431,95";"Novo Nordisk B A/S"
"2020-12-10";"425,55";"Novo Nordisk B A/S"
"2020-12-11";"426,2";"Novo Nordisk B A/S"
"2020-12-14";"426,7";"Novo Nordisk B A/S"
"2020-12-15";"424,15";"Novo Nordisk B A/S"
"2020-12-16";"442,0";"Novo Nordisk B A/S"
"2020-12-17";"437,45";"Novo Nordisk B A/S"
"2020-12-18";"446,4";"Novo Nordisk B A/S"
"2020-12-21";"437,15";"Novo Nordisk B A/S"
"2020-12-22";"432,0";"Novo Nordisk B A/S"
"2020-12-23";"426,0";"Novo Nordisk B A/S"
"2020-12-28";"431,05";"Novo Nordisk B A/S"
"2020-12-29";"429,15";"Novo Nordisk B A/S"
"2020-12-30";"426,65";"Novo Nordisk B A/S"
"2021-01-04";"433,0";"Novo Nordisk B A/S"
"2021-01-05";"423,95";"Novo Nordisk B A/S"
"2021-01-06";"418,0";"Novo Nordisk B A/S"
"2021-01-07";"422,05";"Novo Nordisk B A/S"
"2021-01-08";"425,65";"Novo Nordisk B A/S"
"2021-01-11";"430,5";"Novo Nordisk B A/S"
"2021-01-12";"426,0";"Novo Nordisk B A/S"
"2021-01-13";"432,95";"Novo Nordisk B A/S"
"2021-01-14";"437,25";"Novo Nordisk B A/S"
"2021-01-15";"442,65";"Novo Nordisk B A/S"
"2021-01-18";"439,25";"Novo Nordisk B A/S"
"2021-01-19";"448,8";"Novo Nordisk B A/S"
"2021-01-20";"443,5";"Novo Nordisk B A/S"
"2021-01-21";"443,85";"Novo Nordisk B A/S"
"2021-01-22";"444,5";"Novo Nordisk B A/S"
"2021-01-25";"449,65";"Novo Nordisk B A/S"
"2021-01-26";"448,1";"Novo Nordisk B A/S"
"2021-01-27";"437,75";"Novo Nordisk B A/S"
"2021-01-28";"436,55";"Novo Nordisk B A/S"
"2021-01-29";"425,4";"Novo Nordisk B A/S"
"2021-02-01";"433,7";"Novo Nordisk B A/S"
"2021-02-02";"438,0";"Novo Nordisk B A/S"
"2021-02-03";"450,0";"Novo Nordisk B A/S"
"2021-02-04";"444,65";"Novo Nordisk B A/S"
"2021-02-05";"440,4";"Novo Nordisk B A/S"
"2021-02-08";"437,2";"Novo Nordisk B A/S"
"2021-02-09";"438,0";"Novo Nordisk B A/S"
"2021-02-10";"433,8";"Novo Nordisk B A/S"
"2021-02-11";"449,6";"Novo Nordisk B A/S"
"2021-02-12";"460,0";"Novo Nordisk B A/S"
"2021-02-15";"463,25";"Novo Nordisk B A/S"
"2021-02-16";"459,1";"Novo Nordisk B A/S"
"2021-02-17";"466,1";"Novo Nordisk B A/S"
"2021-02-18";"460,0";"Novo Nordisk B A/S"
"2021-02-19";"455,25";"Novo Nordisk B A/S"
"2021-02-22";"446,8";"Novo Nordisk B A/S"
"2021-02-23";"437,2";"Novo Nordisk B A/S"
"2021-02-24";"441,45";"Novo Nordisk B A/S"
"2021-02-25";"442,95";"Novo Nordisk B A/S"
"2021-02-26";"437,95";"Novo Nordisk B A/S"
"2021-03-01";"448,55";"Novo Nordisk B A/S"
"2021-03-02";"448,3";"Novo Nordisk B A/S"
"2021-03-03";"438,9";"Novo Nordisk B A/S"
"2021-03-04";"434,75";"Novo Nordisk B A/S"
"2021-03-05";"427,1";"Novo Nordisk B A/S"
"2021-03-08";"435,75";"Novo Nordisk B A/S"
"2021-03-09";"442,35";"Novo Nordisk B A/S"
"2021-03-10";"449,25";"Novo Nordisk B A/S"
"2021-03-11";"445,85";"Novo Nordisk B A/S"
"2021-03-12";"439,7";"Novo Nordisk B A/S"
"2021-03-15";"446,65";"Novo Nordisk B A/S"
"2021-03-16";"453,15";"Novo Nordisk B A/S"
"2021-03-17";"446,0";"Novo Nordisk B A/S"
"2021-03-18";"444,65";"Novo Nordisk B A/S"
"2021-03-19";"440,7";"Novo Nordisk B A/S"
"2021-03-20";"443,0";"Novo Nordisk B A/S"
"2021-03-22";"443,2";"Novo Nordisk B A/S"
"2021-03-23";"431,75";"Novo Nordisk B A/S"
"2021-03-24";"422,1";"Novo Nordisk B A/S"
"2021-03-25";"425,45";"Novo Nordisk B A/S"
"2021-03-26";"423,55";"Novo Nordisk B A/S"
"2021-03-29";"431,55";"Novo Nordisk B A/S"
"2021-03-30";"430,7";"Novo Nordisk B A/S"
"2021-03-31";"429,75";"Novo Nordisk B A/S"
"2021-04-06";"429,6";"Novo Nordisk B A/S"
"2021-04-07";"426,3";"Novo Nordisk B A/S"
"2021-04-08";"433,0";"Novo Nordisk B A/S"
"2021-04-09";"438,1";"Novo Nordisk B A/S"
"2021-04-12";"434,4";"Novo Nordisk B A/S"
"2021-04-13";"440,45";"Novo Nordisk B A/S"
"2021-04-14";"438,7";"Novo Nordisk B A/S"
"2021-04-15";"446,5";"Novo Nordisk B A/S"
"2021-04-16";"449,25";"Novo Nordisk B A/S"
"2021-04-19";"449,65";"Novo Nordisk B A/S"
"2021-04-20";"450,0";"Novo Nordisk B A/S"
"2021-04-21";"458,05";"Novo Nordisk B A/S"
"2021-04-22";"459,25";"Novo Nordisk B A/S"
"2021-04-23";"454,9";"Novo Nordisk B A/S"
"2021-04-26";"454,2";"Novo Nordisk B A/S"
"2021-04-27";"452,55";"Novo Nordisk B A/S"
"2021-04-28";"455,4";"Novo Nordisk B A/S"
"2021-04-29";"453,05";"Novo Nordisk B A/S"
"2021-05-03";"463,4";"Novo Nordisk B A/S"
"2021-05-04";"457,65";"Novo Nordisk B A/S"
"2021-05-05";"459,25";"Novo Nordisk B A/S"
"2021-05-06";"455,6";"Novo Nordisk B A/S"
"2021-05-07";"463,6";"Novo Nordisk B A/S"
"2021-05-10";"467,75";"Novo Nordisk B A/S"
"2021-05-11";"465,25";"Novo Nordisk B A/S"
"2021-05-12";"478,85";"Novo Nordisk B A/S"
"2021-05-17";"493,45";"Novo Nordisk B A/S"
"2021-05-18";"485,65";"Novo Nordisk B A/S"
"2021-05-19";"484,4";"Novo Nordisk B A/S"
"2021-05-20";"492,0";"Novo Nordisk B A/S"
"2021-05-21";"496,8";"Novo Nordisk B A/S"
"2021-05-25";"489,3";"Novo Nordisk B A/S"
"2021-05-26";"488,25";"Novo Nordisk B A/S"
"2021-05-27";"481,1";"Novo Nordisk B A/S"
"2021-05-28";"482,65";"Novo Nordisk B A/S"
"2021-05-31";"481,3";"Novo Nordisk B A/S"
"2021-06-01";"481,55";"Novo Nordisk B A/S"
"2013-01-02";"97,34";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-03";"98,83";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-04";"99,21";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-07";"98,61";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-08";"98,38";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-09";"99,17";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-10";"97,95";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-11";"97,31";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-14";"97,24";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-15";"97,38";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-16";"97,9";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-17";"98,08";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-18";"98,35";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-21";"98,97";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-22";"98,75";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-23";"99,26";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-24";"99,34";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-25";"98,6";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-28";"98,74";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-29";"98,89";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-30";"98,26";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-01-31";"97,63";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-01";"97,67";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-04";"98,12";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-05";"98,47";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-06";"98,87";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-07";"99,21";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-08";"100,39";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-11";"100,16";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-12";"100,0";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-13";"100,15";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-14";"101,06";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-15";"100,98";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-18";"100,99";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-19";"101,23";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-20";"101,25";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-21";"100,85";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-22";"101,64";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-25";"101,85";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-26";"101,03";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-27";"102,1";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-02-28";"103,01";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-03-01";"103,46";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-03-04";"103,58";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-03-05";"105,05";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-03-06";"105,22";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-03-07";"104,7";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-03-08";"105,81";"BlackRock iShares Core S&P 500 UCITS ETF"
"2013-03-11";"105,93";"BlackRock iShares Core S&P 500 UCITS ETF"
